SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
40103101116,53,2525,1086,530,2774,0.7,2437,2.5
40103101117,48,3200,977,750,2589,0.7,2374,2.7
40103101118,46,2700,1228,553,3625,0.7,3250,2.9
40103101119,48,2167,906,408,2675,0.8,2050,2.6
40103101120,48,2600,958,545,3324,0.8,2949,2.8
40103101121,50,2400,881,462,2531,0.8,2187,2.6
40103101122,50,2167,971,455,2905,0.7,2625,2.6
40103101123,40,2167,1018,325,3214,0.8,2392,2.6
40103101124,39,2383,1009,360,2656,0.8,2036,2.4
40103101125,42,2325,1131,385,2807,0.8,2141,2.3
40103101126,37,2200,1107,438,2796,0.8,2284,2.5
40103101127,38,2342,934,350,2615,0.8,1781,2.6
40103101128,41,2200,783,400,2488,0.8,2176,2.7
40103101129,40,2105,794,490,2949,0.8,2031,2.6
40103101130,44,2952,828,300,2916,0.8,2097,2.3
40103101131,44,2234,1088,315,2575,0.8,2319,2.5
40103101132,42,2550,779,350,2444,0.9,1600,2.3
40103101133,38,2000,825,350,1899,0.8,1401,2.1
40103101134,45,1975,854,340,2327,0.8,1612,2.1
40103101135,54,1984,964,350,2678,0.8,2139,2.4
40103101136,42,1842,953,340,2062,0.8,1544,2
40103101137,46,1843,1006,360,2650,0.8,1818,2.3
40103101138,48,3250,864,343,2812,0.7,1515,2.2
40103101139,44,1786,780,340,2237,0.8,1475,2.2
40103101140,43,1950,960,355,2481,0.8,2152,2.5
40103101141,39,1798,611,318,1687,0.9,1239,2.4
40103101142,40,2061,951,330,2178,0.8,1771,2.4
40103101143,42,2167,935,455,3094,0.8,2521,2.8
40103101144,52,2167,949,420,2524,0.7,2170,2.5
40103101201,45,2817,978,405,3172,0.8,2388,2.7
40103101202,46,2690,959,490,2676,0.9,2150,2.6
40103101203,39,2817,868,363,2544,0.9,2078,2.9
40103101204,36,2000,894,430,2324,0.9,2104,2.7
40103101205,41,2700,820,478,2607,0.9,1954,2.8
40103101206,43,1300,830,340,2016,0.9,1523,2.2
40103101207,43,2600,643,450,2806,0.8,2553,2.9
40103101208,45,2600,1004,420,2968,0.8,2611,2.7
40103101209,43,3000,1087,495,3250,0.8,2774,2.8
40103101210,44,2600,1166,410,3312,0.8,3059,2.9
40103101211,43,3000,1254,450,3457,0.8,3062,2.9
40103101212,43,3000,1122,459,3461,0.8,2880,2.9
40103101213,41,2084,1081,413,3031,0.8,2646,3
40103101214,54,2650,930,450,2150,0.7,1825,2.4
40103101215,43,3000,1161,640,3094,0.8,2926,2.8
40103101216,43,2704,908,550,2338,0.8,2036,2.8
40103101217,49,2342,1076,543,2799,0.7,2287,2.5
40103101218,44,2387,1051,470,3113,0.8,2455,2.7
40103101219,42,2600,971,470,2750,0.8,2598,2.9
40103101220,41,1733,870,370,2071,0.9,1670,2.5
40103101221,43,2000,875,356,2154,0.9,1883,2.6
40103101301,42,2600,1190,320,3250,0.8,2396,2.5
40103101302,46,2167,1083,295,2571,0.8,1792,2.2
40103101303,37,2367,775,405,2011,1,1800,2.9
40103101304,47,3467,1009,540,2980,0.8,2646,2.7
40103101305,47,2058,1085,350,2955,0.8,2483,2.6
40103101306,43,2000,992,350,2899,0.8,1901,2.1
40103101307,52,2718,879,320,2424,0.9,1958,2.7
40103101308,56,1733,983,450,2424,0.8,1892,1.7
40103101309,40,2414,936,320,2777,0.9,1908,2.4
40103101310,49,2338,1079,313,3386,0.8,2527,2.5
40103101311,45,1961,889,335,2395,0.9,1722,2.2
40103101312,36,4167,906,320,4124,0.9,3349,2.7
40103101313,82,2145,644,300,1274,0.7,744,1.3
40103101314,50,2858,1132,270,3849,0.9,2340,2.3
40103101315,42,2550,1267,380,3708,0.8,2821,2.7
40103101316,45,3000,1020,290,3833,0.8,1972,2.2
40103101317,60,2167,960,295,2666,0.8,1742,2.1
40103101318,56,2058,949,320,2423,0.8,1553,1.9
40103101319,43,2800,1168,310,2928,0.8,2031,2.4
40103101320,41,2000,1042,383,2727,0.8,2042,2.6
40103101321,44,2392,1106,350,2908,0.8,2283,2.6
40103101322,41,2167,1201,490,3166,0.9,2486,2.7
40103101323,46,2194,1009,280,2853,0.9,1989,2.3
40103101324,40,2737,1135,335,3860,0.8,3192,2.7
40103101325,46,3000,1274,325,4250,0.8,3094,2.6
40103101326,41,2000,788,343,1962,0.9,1722,2.4
40103101327,42,1998,810,330,2137,0.8,1492,2.3
40103101328,35,1225,774,325,2175,1,1390,2.1
40103101329,37,1900,1103,345,2524,0.9,2079,2.5
40103101330,43,2000,940,445,2656,0.8,1989,2.4
40103101331,39,2300,917,500,2517,0.8,1857,2.6
40103101332,40,1876,1125,360,2750,0.9,2250,2.7
40103101333,44,2300,1316,345,3583,0.8,2625,2.5
40103101334,37,1537,711,275,1740,1,1262,2.2
40103101335,52,1993,1083,519,2604,0.8,2069,2.1
40103101336,41,1842,831,435,2180,0.8,1705,2.1
40104101401,42,1935,773,355,2583,0.8,2225,2.9
40104101402,49,1900,793,319,2454,0.7,2216,2.7
40104101403,35,1900,804,343,2291,0.8,1974,2.8
40104101404,38,1600,854,350,2383,0.8,2031,2.6
40104101405,43,1950,928,380,2285,0.8,2076,2.7
40104101406,43,1733,874,390,2299,0.7,2158,2.7
40104101407,0,0,0,0,0,0,0,0
40104101408,44,1733,851,410,2408,0.7,1708,2.5
40104101409,49,1717,704,300,1946,0.8,1647,2.6
40104101410,41,1750,817,380,2341,0.8,1961,2.7
40104101411,46,1777,701,350,1761,0.7,1452,2.5
40104101412,48,1559,652,310,1803,0.7,1510,2.4
40104101413,46,2000,853,500,2391,0.7,2148,2.8
40104101414,45,2000,878,370,2683,0.7,2345,2.8
40104101415,47,2000,911,358,2625,0.8,2291,2.8
40104101416,41,1668,854,370,2053,0.8,1710,2.7
40104101417,42,2000,1003,450,2687,0.8,2489,3
40104101418,44,1365,805,353,1833,0.8,1839,2.7
40104101419,48,1625,762,390,2535,0.7,1916,2.5
40104101420,39,1604,793,340,2067,0.8,1653,2.5
40104101421,37,1963,886,390,2326,0.8,1885,2.7
40104101422,40,1656,781,365,2333,0.8,2021,2.8
40104101423,39,4333,1374,0,2750,1,2750,3
40104101424,42,1575,733,440,2077,0.8,1906,2.8
40104101425,52,1221,681,348,2020,0.7,1410,2.6
40104101426,39,1800,836,322,2392,0.8,2109,2.7
40104101427,40,1603,895,360,2019,0.8,1766,2.8
40104101501,40,1717,882,375,2204,0.8,1921,2.7
40104101502,37,1780,675,340,1718,0.8,1380,2.4
40104101503,37,1469,713,328,1958,0.9,1470,2.4
40104101504,34,1852,738,262,1713,0.8,1267,2.4
40104101505,60,1800,545,275,1803,0.8,1057,1.9
40104101506,43,1625,743,348,2141,0.8,1645,2.5
40104101507,51,1625,675,363,2159,0.8,1357,2.4
40104101508,35,1500,684,300,1531,0.8,1125,2.2
40104101509,34,1820,750,355,1920,0.9,1760,2.6
40104101510,34,1600,732,295,1562,0.9,1375,2.4
40104101511,39,1938,754,400,1942,0.8,1642,2.5
40104101513,37,1800,652,325,1862,0.8,1281,2.3
40104101514,40,1733,747,400,1800,0.8,1385,2.5
40104101515,39,1615,618,260,1800,0.8,1305,2.3
40104101516,37,1600,794,370,2050,0.8,1682,2.6
40104101517,38,1625,702,360,1942,0.8,1612,2.5
40104101518,41,1495,769,350,2073,0.9,1910,2.8
40104101519,37,1705,765,360,1695,0.8,1458,2.3
40104101520,40,1650,784,312,2053,0.8,1512,2.4
40104101521,40,1429,669,320,1466,0.7,1398,2.4
40104101522,38,1345,735,350,1958,0.7,1357,2.4
40104101523,45,1767,697,378,2083,0.8,1398,2.4
40104101524,49,1424,591,355,1775,0.7,1410,2.4
40104101525,44,1247,536,171,1463,0.7,627,1.8
40104101526,38,1501,788,380,1952,0.8,1562,2.5
40104101527,38,1740,764,350,2013,0.8,1547,2.5
40104101528,47,1603,693,348,1958,0.7,1341,2.2
40104101529,41,1777,827,350,2130,0.8,1843,2.6
40104101530,40,1733,694,330,2113,0.8,1364,2.4
40104101531,43,1517,698,325,1864,0.8,1625,2.5
40104101532,40,1600,783,277,2019,0.8,1486,2.6
40104101533,40,1699,780,350,2010,0.8,1672,2.4
40104101534,48,1720,647,370,1494,0.7,1108,2
40104101535,35,1560,749,285,1547,0.9,1442,2.4
40104101536,35,1576,721,285,1857,0.9,1238,2.2
40104101537,42,2000,933,345,2412,0.8,2010,2.5
40104101538,59,1520,599,310,2023,0.7,1336,2.3
40104101539,46,1665,951,390,2405,0.8,1875,2.8
40104101540,45,1733,662,340,1487,0.7,1174,2.2
40104101541,39,1700,767,350,2086,0.8,1550,2.5
40104101542,47,1517,594,350,1656,0.8,1264,2.5
40104101543,40,1761,874,380,2301,0.8,2163,2.8
40104101544,37,1692,604,310,1726,0.8,1201,2.3
40104101545,46,1546,732,373,1712,0.8,1418,2.5
40104101546,37,1658,769,330,1843,0.8,1550,2.5
40104101547,47,1333,657,375,1666,0.8,1237,2.4
40104101601,40,1950,844,370,2184,0.8,1723,2.4
40104101602,41,2167,747,400,2087,0.8,1553,2.4
40104101603,49,1900,593,268,1687,0.8,1306,2.3
40104101604,40,2000,657,360,2070,0.8,1419,2.4
40104101605,38,1733,638,430,2015,0.8,1268,2.3
40104101606,42,2167,919,415,2454,0.8,2213,2.6
40104101607,37,1856,977,450,2408,0.9,2094,2.8
40104101608,32,1800,787,300,2393,0.9,1802,2.6
40104101609,38,1733,778,420,2143,0.8,1803,2.8
40104101610,41,1801,787,385,2103,0.8,1857,2.6
40104101611,41,1915,794,395,1978,0.8,1833,2.7
40104101612,41,1625,693,340,1922,0.7,1418,2.4
40104101613,45,1886,870,410,2430,0.8,2374,3.1
40104101614,35,1718,787,345,2067,0.9,1800,2.5
40104101615,42,2300,1150,430,3083,0.8,2833,3.1
40104101616,34,1387,774,290,1769,0.9,1325,2.1
40104101617,39,1769,693,350,1598,0.8,1416,2.3
40104101618,40,2037,784,340,2073,0.8,1708,2.5
40104101619,41,1509,750,350,1937,0.8,1533,2.3
40104101620,38,1938,875,338,2328,0.8,2009,2.5
40104101621,41,2000,729,360,2071,0.8,1392,2.3
40104101622,43,1767,595,175,1908,0.8,1222,2.3
40104101623,38,2050,767,355,2107,0.9,1525,2.5
40104101624,37,2167,894,360,2291,0.8,1715,2.5
40104101625,41,1800,727,420,1958,0.7,1516,2.4
40104101626,36,1752,640,265,1492,0.8,1202,2.2
40104101627,39,1442,714,350,1687,0.8,1312,2.3
40104101628,45,2050,968,365,2894,0.8,2386,2.6
40104101629,42,2000,970,460,2466,0.8,2463,3.1
40104101630,41,2000,845,400,2266,0.8,1708,2.7
40104101631,38,1807,924,373,2478,0.8,2086,2.7
40104101632,38,2000,810,450,2321,0.8,1766,2.7
40104101633,49,2000,509,350,2042,0.9,1452,2.6
40104101634,43,2167,840,410,2687,0.8,2222,2.8
40104101635,41,1950,720,388,1974,0.8,1653,2.5
40104101636,36,1733,858,360,2269,0.8,1741,2.5
40104101637,41,1885,786,320,1875,0.7,1177,2
40104101638,39,1788,856,298,2092,0.8,1398,2
40104101639,42,2075,700,369,2107,0.8,1589,2.7
40104101640,44,2096,744,395,2170,0.8,1821,2.7
40104101641,48,2145,769,396,2130,0.7,1812,2.6
40104101642,42,1733,619,350,1812,0.8,1412,2.6
40104101643,37,1680,735,345,1958,0.9,1687,2.7
40104101644,40,1733,679,300,2042,0.8,1333,2.3
40104101645,38,2178,933,400,2356,0.8,1647,2.4
40105101701,38,1894,815,310,2091,0.9,1603,1.9
40105101702,34,2167,1230,475,3036,0.8,1986,2
40105101703,38,1798,1080,385,2302,0.9,1970,2.2
40105101704,37,2167,885,340,2279,0.9,1764,2.2
40105101705,38,2123,966,450,2303,0.8,1740,2.1
40105101706,45,2383,1095,460,2643,0.8,2039,2.1
40105101707,47,2000,1055,445,2856,0.8,2023,2.1
40105101708,44,2231,1175,463,3250,0.8,2390,2.4
40105101709,49,1733,927,405,2088,0.8,1619,2
40105101710,38,1950,972,300,2446,0.9,1478,1.9
40105101711,45,1602,965,380,2291,0.7,1602,2
40105101712,44,2284,919,330,2687,0.8,1519,1.9
40105101713,48,1950,1010,340,2646,0.8,1829,2
40105101714,37,1640,951,375,2089,0.9,1516,1.8
40105101715,38,1753,855,360,1987,0.8,1510,2.1
40105101716,33,2096,487,290,1812,0.9,1161,1.7
40105101717,43,1694,1087,489,2272,0.9,1534,1.7
40105101718,41,2600,1003,400,3194,0.8,2466,2.6
40105101719,41,2000,749,398,2304,0.9,1771,2.5
40105101720,56,2000,576,108,2200,0.8,613,1.5
40105101721,39,1959,931,350,2583,0.9,1708,2.1
40105101722,37,1733,962,313,2444,0.9,1727,2.1
40105101723,44,1651,804,329,1937,0.8,1386,2.1
40105101724,36,2170,1069,420,2625,0.8,2047,2.1
40105101801,40,1517,829,288,2195,0.8,1326,2
40105101802,39,1733,879,333,2197,0.8,1534,2.2
40105101803,34,1767,1004,300,2062,0.8,1652,2.1
40105101804,39,1625,709,275,1774,0.8,1042,1.9
40105101805,41,1642,897,300,2069,0.8,1273,2
40105101806,42,2000,730,390,2214,0.8,1557,2.5
40105101807,38,1893,797,300,2198,0.8,1512,2.3
40105101808,37,2383,919,350,2637,0.8,1978,2.6
40105101809,41,2642,972,400,2750,0.9,2192,2.7
40105101810,34,1850,806,325,1968,0.9,1511,2.3
40105101811,38,2167,877,380,2297,0.9,1710,2.6
40105101812,47,1509,709,320,2212,0.8,1462,2.2
40105101813,48,1459,760,335,1958,0.8,1511,2.3
40105101814,39,1810,680,413,2097,0.8,1728,2.7
40105101815,40,1470,727,310,1699,0.8,1375,2.3
40105101816,39,2167,660,400,1792,0.8,1476,2.5
40105101817,37,2015,792,350,2163,0.8,1637,2.3
40105101818,36,1809,703,315,2033,0.8,1557,2.4
40105101819,43,1900,712,328,1708,0.8,1300,2.3
40105101820,41,1830,805,335,2134,0.7,1553,2.3
40105101821,62,1952,625,430,2013,0.7,1601,2.4
40105101822,37,2000,880,378,2159,0.8,1420,2.4
40105101823,75,1950,547,380,1348,0.7,960,1.8
40105101824,44,2000,715,370,2163,0.7,1192,2.1
40105101825,38,1650,672,310,1825,0.8,1218,2.2
40105101826,43,1950,850,400,2521,0.8,1859,2.5
40105101827,41,1950,973,430,2410,0.9,2050,2.6
40105101828,40,1776,640,267,1687,0.7,1119,2.1
40105101829,40,1555,882,360,2225,0.9,1875,2.5
40105101901,43,1979,1083,450,2639,0.9,2339,2.6
40105101902,36,1638,810,310,2071,0.9,1350,1.9
40105101903,40,1517,584,300,2166,0.9,1131,1.8
40105101904,45,3950,1216,380,3874,0.8,2833,2.6
40105101905,40,2319,1125,400,3200,0.8,2250,2.5
40105101906,46,3467,1189,380,3963,0.8,3214,2.6
40105101907,40,3600,838,291,2343,1,1892,2.6
40105101908,45,2674,1200,300,3722,0.8,2714,2.5
40105101909,40,2800,1174,300,3549,0.8,2125,2.4
40105101910,46,2350,900,400,2750,0.7,1930,2.4
40105101911,40,3571,1206,315,3687,0.8,2583,2.6
40105101912,47,2513,897,465,2687,0.8,2166,2.8
40105101913,41,2121,776,345,2143,0.8,1677,2.3
40105101914,35,1347,726,275,1477,0.9,1198,2
40105101915,55,2422,782,310,2750,0.8,2229,2.7
40105101916,45,2709,1064,275,3349,0.8,2250,2.6
40105101917,46,2167,1007,340,3285,0.8,2416,2.5
40105101918,42,1975,982,308,3025,0.8,1890,2.3
40105101919,44,1950,1058,475,3083,0.8,2374,2.7
40105101920,35,1620,1076,350,2323,0.7,1674,2
40105101921,32,1203,790,305,1875,0.9,1256,2
40105101922,43,1983,937,350,3178,0.8,1640,2.2
40105101923,39,2000,1088,380,2625,0.8,1942,2.1
40105101924,38,2400,1060,370,2396,0.8,1937,2.3
40105101925,45,2025,918,275,2481,0.8,1588,2.1
40105101926,41,2200,1065,350,3059,0.8,2151,2.4
40105101927,38,2080,814,380,2416,0.8,1769,2.5
40105101928,44,2442,1146,418,3208,0.8,2338,2.5
40105101929,40,2700,1070,275,3916,0.8,1916,2.6
40105101930,42,2550,1034,320,2457,0.8,2014,2.3
40105101931,36,1907,881,305,2308,0.8,1836,2.3
40105101932,42,2167,947,405,2812,0.8,2402,2.7
40106102001,33,1555,918,285,2176,1,1545,2.2
40106102002,36,1300,949,338,2178,0.9,1708,2.4
40106102003,40,1777,1030,320,2750,0.8,2016,2.3
40106102004,39,1456,985,350,2270,0.8,1779,2.2
40106102005,37,1679,991,325,2329,0.8,1649,2.2
40106102006,41,2167,938,363,2841,0.9,2416,2.7
40106102007,38,2100,997,340,2916,1,2399,3
40106102008,39,1950,995,355,2482,0.9,2147,2.6
40106102009,35,2221,1129,315,2575,0.9,2144,2.4
40106102010,40,2552,907,330,2833,0.8,2306,2.7
40106102011,38,1600,748,265,2238,0.9,1166,2.1
40106102012,43,2167,1168,440,3146,0.8,2976,2.9
40106102013,43,1473,1097,320,2643,0.8,1645,2.1
40106102014,41,1775,858,310,2460,0.9,2044,2.7
40106102101,42,2167,872,325,2547,0.8,1800,2.4
40106102102,34,1767,1071,365,2510,0.9,2077,2.4
40106102103,41,2340,1036,370,2473,0.8,2083,2.4
40106102104,33,1755,947,370,2459,0.9,1875,2.4
40106102105,33,1700,829,350,2134,0.9,1866,2.5
40106102106,38,2037,872,370,2508,0.9,2135,2.6
40106102107,35,1733,848,330,2234,0.9,2037,2.8
40106102108,32,1888,949,295,2514,0.9,2017,2.7
40106102109,33,1717,902,290,2116,0.9,1691,2.3
40106102110,36,2295,939,380,2323,0.9,2180,2.9
40106102111,44,2000,1044,330,3096,0.8,2030,2.3
40106102112,26,1794,1008,460,2071,0.8,2062,2.6
40106102113,36,2279,1049,395,3154,0.9,2607,2.8
40106102114,37,2065,951,350,2374,0.9,2089,2.6
40106102115,43,1967,842,400,3025,0.9,2431,2.5
40106102116,34,1542,907,320,2399,0.9,1625,2.2
40106102117,41,1850,1010,338,2849,0.8,2105,2.3
40106102118,41,2167,1071,280,2750,0.8,1944,2.2
40106102119,42,2054,934,310,2902,0.9,2156,2.6
40106102120,38,2069,1016,400,2625,0.8,2062,2.6
40106102121,48,1733,908,370,3050,0.8,2516,2.6
40106102122,43,2000,978,423,3027,0.8,2235,2.6
40106102123,28,1636,915,365,1899,0.9,1610,2.3
40106102124,39,3070,942,350,2916,0.9,2549,2.9
40106102125,47,2167,1159,340,2884,0.8,2318,2.5
40106102126,37,2019,920,357,2423,0.9,2187,2.6
40106102127,41,1850,1033,380,2675,0.8,2181,2.5
40106102128,41,2431,1092,313,2849,0.8,2321,2.6
40106102129,42,2100,1006,395,2643,0.8,1833,2.3
40106102130,35,1880,994,320,2382,0.9,1833,2.4
40106102131,40,1965,933,325,2299,0.9,1892,2.5
40106102132,35,1920,876,380,2210,0.9,1847,2.6
40106102133,39,2000,1067,380,2899,0.9,2360,2.8
40106102134,33,1842,862,370,1916,0.9,1741,2.7
40106102135,34,1700,1005,340,2187,0.9,1483,2.2
40106102201,62,3409,788,433,3166,0.8,2473,2.5
40106102202,51,2342,968,325,2687,0.7,1666,2.1
40106102203,40,1708,1024,400,2158,0.8,1591,1.9
40106102204,39,2000,961,300,2428,0.8,1687,2.2
40106102205,42,2500,1165,725,3476,0.8,3326,3
40106102206,47,2360,1176,425,2922,0.7,1965,2.1
40106102207,40,3100,934,309,2924,0.8,1800,2.3
40106102208,44,1582,1015,350,2365,0.8,1687,1.8
40106102209,43,3033,1131,450,4816,0.7,4512,2.6
40106102210,40,2167,850,408,2312,0.8,1944,2.6
40106102211,38,2000,921,420,2609,0.8,2193,2.6
40106102212,43,2167,863,410,2600,0.8,2250,2.8
40106102213,42,2000,991,415,2374,0.7,2043,2.4
40106102214,55,1733,770,373,1906,0.8,1466,2.3
40106102215,42,2392,1009,270,2727,0.8,2125,2.4
40106102216,47,4500,1519,600,4892,0.7,3899,2.7
40106102217,47,3634,1387,723,4863,0.7,4640,2.9
40107102301,46,3400,1292,513,4083,0.8,2946,2.7
40107102302,48,2500,1487,335,4683,0.7,3528,2.6
40107102303,45,2600,1278,350,4150,0.8,2405,2.4
40107102304,49,2974,1164,439,3888,0.7,2264,2.3
40107102305,43,2383,1094,360,3431,0.8,2386,2.4
40107102306,43,2143,1190,360,2777,0.8,2111,2.1
40107102307,42,2476,1042,448,3250,0.8,2884,2.9
40107102308,43,2800,1166,550,3562,0.8,3042,2.9
40107102309,46,2184,1191,390,3232,0.8,2487,2.6
40107102310,47,2167,1203,456,3636,0.8,3017,2.6
40107102311,53,1875,936,360,3042,0.8,2250,2.4
40107102312,41,1733,968,340,2750,0.8,2058,2.4
40107102313,36,1707,1065,345,2392,0.9,2091,2.3
40107102314,38,2000,1104,320,2520,0.9,2057,2.3
40107102315,35,2167,1013,395,2469,0.9,2209,2.3
40107102316,41,2118,1103,320,3230,0.9,2166,2.3
40107102317,34,2817,886,320,2718,0.9,1833,2.3
40107102318,35,2167,979,350,2399,0.8,1830,2.3
40107102319,35,2167,976,328,2200,0.9,1882,2.3
40107102320,61,1625,764,358,2799,0.8,1906,2.2
40107102321,41,1330,964,345,2139,0.8,1762,2
40107102322,37,1853,984,368,2454,0.9,1841,2.2
40107102323,41,2200,900,355,2750,0.8,1833,2.2
40107102324,41,2184,1128,395,2788,0.8,1990,2.1
40107102325,47,2053,1066,360,2766,0.8,2076,2.2
40107102326,39,1733,922,350,2270,0.9,1837,2.3
40107102327,39,1717,952,308,2273,0.8,1875,2.3
40107102328,42,1625,785,255,2018,0.8,1238,2.1
40107102329,33,2171,935,300,2250,1,1634,2.3
40107102330,39,1717,941,315,2553,0.9,1958,2.5
40107102331,40,1800,930,300,2407,0.9,1983,2.4
40107102332,42,1863,866,363,2520,0.8,1882,2.3
40107102333,42,2000,884,310,2562,0.8,1573,2.2
40107102334,35,1667,943,300,2461,0.9,1812,2.5
40107102335,37,2392,894,300,2594,0.9,1802,2.4
40107102336,43,1900,909,340,2650,0.8,1771,2.5
40107102337,41,2084,953,310,2285,0.9,1912,2.4
40107102338,37,1452,767,265,1895,0.9,1144,1.9
40107102339,49,2167,559,300,2049,0.8,1117,2.1
40107102340,55,1842,781,325,2374,0.8,1149,2
40107102341,42,2113,978,400,2270,0.8,1963,2.2
40107102401,38,2167,1083,305,2571,0.8,1696,2
40107102402,38,2000,1178,433,2730,0.8,2196,2.1
40107102403,43,1975,927,360,2833,0.8,2058,2.5
40107102406,35,2167,932,375,2520,0.8,1660,2.3
40107102407,46,1950,930,318,2750,0.8,1604,2
40107102408,47,2167,1222,435,3285,0.8,2437,2.3
40107102409,38,2210,1199,380,2968,0.9,2212,2.3
40107102413,43,2167,1049,400,3675,0.8,2446,2.6
40107102414,36,2167,1101,405,2587,0.9,2083,2.3
40107102415,39,2167,925,395,2358,0.9,1908,2.3
40107102416,41,2154,974,415,2488,0.8,1867,2.3
40107102417,42,2342,780,446,2447,0.9,2166,2.7
40107102418,47,2480,997,370,2916,0.9,2387,2.6
40107102419,41,2050,1039,450,2692,0.8,2225,2.5
40107102421,48,2383,1060,430,3604,0.8,2772,2.7
40107102422,41,2037,822,350,1937,0.9,1476,2.4
40107102424,62,2407,693,550,3143,0.8,2150,2.5
40107102425,40,1846,872,365,2289,0.9,1795,2.3
40107102426,43,2500,1085,400,3535,0.8,2531,2.7
40107102427,81,1700,575,200,1640,0.8,954,1.6
40107102428,40,2300,1069,403,2911,0.9,2513,2.8
40107102429,39,2000,1102,350,2607,0.8,1940,2.1
40107102430,41,2100,852,305,2536,0.8,2012,2.5
40107102431,40,2009,1087,393,2625,0.8,2113,2.5
40107102432,44,3019,1181,363,3250,0.8,2910,2.7
40107102433,43,3400,1006,385,3374,0.8,2821,2.7
40107102434,46,2717,1080,480,2890,0.8,2691,2.9
40107102435,44,2817,1264,370,4269,0.8,3113,2.5
40107102436,47,2800,1197,480,3139,0.8,2575,2.7
40107102437,49,2507,983,328,3527,0.9,2215,2.4
40107102438,45,1696,692,214,2305,0.8,968,1.8
40107102440,36,2500,1187,415,2714,0.9,2197,2.2
40107102441,42,2200,940,400,2971,0.9,1952,2.2
40107102442,43,1600,875,315,3250,0.8,2363,2.7
40107102443,39,2148,1097,340,2908,0.8,2431,2.9
40107102444,45,2383,956,403,2807,0.8,2279,2.4
40107102445,36,2167,1223,413,2750,0.9,2067,2.2
40107102446,46,2167,981,480,2643,0.8,2388,2.7
40107102447,42,1820,866,300,2218,0.8,1420,2.1
40107102448,40,2540,974,320,2471,0.9,1888,2.6
40107102449,54,1382,751,350,2218,0.7,1449,1.7
40107102450,44,1639,1081,510,2874,0.8,2549,2.7
40107102451,36,1781,1096,411,2596,0.9,1949,2.1
40107102452,40,2184,861,288,2481,0.9,1640,2
40107102453,45,2167,954,400,3125,0.8,2295,2.4
40107102454,83,3173,533,515,3083,0.9,762,2.1
40107102455,48,2208,626,290,2374,0.8,1444,2.2
40107102456,39,2167,955,400,2026,0.9,1800,2.5
40201102501,37,1463,767,350,2208,0.8,1949,2.9
40201102502,37,1777,876,450,2513,0.8,2383,3.2
40201102503,42,1363,675,400,2166,0.8,1937,2.8
40201102504,48,1608,511,320,1481,0.9,1531,2.9
40201102506,37,1192,678,312,1429,0.7,1280,2.4
40201102508,44,1192,679,273,1347,0.7,1074,2.1
40201102509,44,1083,698,280,1480,0.7,1140,2.1
40201102510,44,1300,715,255,1817,0.7,1279,2.3
40201102511,50,1100,785,318,1611,0.7,1454,2.2
40201102512,39,1739,852,368,2440,0.8,2382,3.1
40201102513,46,1602,787,325,2208,0.8,2067,3
40201102514,40,2058,845,448,2379,0.8,2268,3.1
40201102515,42,1564,846,380,2426,0.7,2220,2.9
40201102516,32,1792,1037,254,2578,0.9,2547,3.4
40201102517,34,1831,917,425,2451,0.8,2416,3.3
40201102518,30,1951,1084,307,2806,0.8,2739,3.5
40201102519,44,1700,990,541,2382,0.7,2333,3
40201102520,38,1463,873,375,2374,0.8,2150,3
40201102521,38,1733,994,300,2550,0.8,2531,3.4
40201102522,46,1200,735,295,1465,0.7,1196,2.1
40201102523,0,0,0,0,0,0,0,0
40201102524,33,1545,832,350,2154,0.8,2026,3
40201102525,34,1300,744,330,1937,0.7,1375,2.6
40201102526,47,1460,667,305,1678,0.8,1478,2.7
40201102527,38,1250,716,308,1812,0.7,1343,2.4
40201102601,44,1083,553,158,1401,0.7,982,2.1
40201102602,49,1300,744,285,1687,0.7,1163,2
40201102603,54,1380,677,250,1542,0.8,1095,2
40201102604,41,1019,596,250,1476,0.7,1039,2
40201102605,53,1517,624,260,1724,0.7,1352,2.2
40201102606,60,1083,586,195,1325,0.9,779,1.7
40201102607,50,1800,908,330,2394,0.7,2274,2.7
40201102608,49,1842,805,325,2194,0.7,2011,2.8
40201102610,42,1408,770,333,1944,0.7,1480,2.6
40201102611,54,1179,645,293,1625,0.7,1367,2.2
40201102612,57,1300,602,245,1388,0.7,895,1.9
40201102613,43,1403,721,280,1699,0.7,1474,2.4
40201102614,46,1465,644,315,1852,0.8,1600,2.6
40201102615,41,1517,840,340,1906,0.7,1616,2.5
